Date,Open,High,Low,Close,Adj Close,Volume
2006-10-30,53.849998,54.220001,52.970001,53.290001,43.508167,5470600
2006-11-06,53.549999,54.450001,53.459999,54.080002,44.153152,5311900
2006-11-13,54.110001,55.290001,54.000000,55.189999,45.059422,6729100
2006-11-20,55.099998,55.599998,54.990002,55.369999,45.206371,4810100
2006-11-27,55.310001,55.349998,54.189999,54.889999,44.814487,6744000
2006-12-04,55.110001,55.919998,54.759998,55.470001,45.288025,6834900
2006-12-11,55.419998,56.060001,55.029999,55.810001,45.565613,6558700
2006-12-18,55.919998,56.060001,54.790001,54.790001,44.732857,7590100
2006-12-25,54.869999,55.480000,54.849998,55.029999,45.028412,5457100
2007-01-01,55.330002,55.709999,54.750000,55.119999,45.102055,6849300
2007-01-08,55.119999,56.689999,55.009998,56.689999,46.386723,8339300
2007-01-15,56.630001,56.750000,56.060001,56.279999,46.051235,5132300
2007-01-22,56.279999,56.599998,55.540001,55.750000,45.617573,8600100
2007-01-29,55.869999,57.000000,55.709999,56.799999,46.476715,8776300
2007-02-05,56.810001,57.150002,56.299999,56.500000,46.231243,6614500
2007-02-12,56.520000,58.970001,56.150002,56.709999,46.403111,6653600
2007-02-19,57.180000,57.900002,56.959999,57.400002,46.967682,6000800
2007-02-26,57.450001,57.549999,54.310001,54.509998,44.602940,8569800
2007-03-05,54.130001,55.520000,53.990002,55.130001,45.110252,7145300
2007-03-12,55.110001,55.619999,53.799999,54.700001,44.758408,6281400
2007-03-19,55.029999,56.720001,54.959999,56.290001,46.059429,5347000
2007-03-26,56.290001,56.299999,55.130001,55.660000,45.657314,9185700
2007-04-02,55.660000,56.790001,55.470001,56.669998,46.485809,4541000
2007-04-09,56.849998,57.090000,56.240002,56.990002,46.748314,4446300
2007-04-16,57.540001,58.349998,57.259998,58.230000,47.765457,5397500
2007-04-23,58.230000,58.930000,57.900002,58.840000,48.265831,5449400
2007-04-30,58.860001,59.340000,57.919998,59.340000,48.675980,8596800
2007-05-07,59.340000,59.490002,58.570000,59.110001,48.487305,4606000
2007-05-14,59.180000,59.580002,58.650002,59.560001,48.856453,8967700
2007-05-21,59.500000,60.110001,58.980000,59.400002,48.725201,9374300
2007-05-28,59.470001,60.700001,59.270000,60.599998,49.709545,5451900
2007-06-04,60.360001,60.720001,58.500000,59.320000,48.659580,7406300
2007-06-11,59.340000,60.580002,58.820000,60.389999,49.537292,5873000
2007-06-18,60.590000,60.599998,59.299999,59.299999,48.643169,7396200
2007-06-25,59.500000,59.820000,58.509998,59.209999,48.569363,10108100
2007-07-02,59.540001,60.700001,59.480000,60.619999,49.848194,4500500
2007-07-09,60.750000,61.590000,59.790001,61.500000,50.571827,5488000
2007-07-16,61.490002,61.900002,60.930000,61.230000,50.349796,7293200
2007-07-23,61.560001,61.770000,57.650002,58.139999,47.808865,12273500
2007-07-30,58.450001,59.639999,57.470001,57.799999,47.529289,13910200
2007-08-06,58.290001,60.200001,57.340000,58.040001,47.726635,15901900
2007-08-13,58.639999,58.880001,54.509998,57.320000,47.134583,13216900
2007-08-20,57.430000,59.090000,56.799999,58.959999,48.483158,9726300
2007-08-27,58.880001,59.490002,57.230000,59.080002,48.581844,9323900
2007-09-03,59.200001,60.230000,58.400002,59.439999,48.877872,14364100
2007-09-10,58.959999,59.830002,57.980000,59.660000,49.058769,14256600
2007-09-17,59.450001,61.799999,59.070000,61.099998,50.242901,12419500
2007-09-24,61.360001,61.869999,60.570000,61.730000,50.760937,14509500
2007-10-01,61.669998,62.919998,61.669998,62.900002,51.833977,15958600
2007-10-08,62.759998,63.860001,62.459999,63.380001,52.229530,8902700
2007-10-15,63.299999,63.919998,60.990002,61.180000,50.416595,10630300
2007-10-22,60.810001,63.860001,60.540001,62.880001,51.817493,19897900
2007-10-29,63.430000,63.869999,61.939999,62.680000,51.652695,16911400
2007-11-05,62.500000,63.099998,59.860001,59.900002,49.361778,16644500
2007-11-12,59.900002,61.349998,59.040001,60.169998,49.584290,18593900
2007-11-19,60.060001,60.290001,58.610001,59.650002,49.155777,12856200
2007-11-26,59.779999,62.049999,58.509998,61.330002,50.540195,16923600
2007-12-03,60.830002,62.700001,60.549999,62.400002,51.421940,18920700
2007-12-10,62.660000,63.099998,61.049999,61.150002,50.391861,21681200
2007-12-17,60.980000,61.810001,59.590000,61.730000,50.869808,20224700
2007-12-24,61.880001,62.450001,61.119999,61.400002,50.597885,12991300
2007-12-31,61.279999,61.340000,58.240002,58.240002,48.102589,15707300
2008-01-07,58.610001,59.000000,56.700001,57.709999,47.664837,26280200
2008-01-14,58.009998,58.439999,54.400002,54.869999,45.319180,21947900
2008-01-21,52.200001,56.349998,51.950001,54.639999,45.129181,23853200
2008-01-28,54.750000,56.950001,54.369999,56.820000,46.929745,22100500
2008-02-04,56.770000,56.939999,53.790001,54.759998,45.228317,18858400
2008-02-11,54.720001,56.570000,54.509998,55.560001,45.889072,20812100
2008-02-18,56.189999,56.419998,54.730000,55.689999,45.996445,14506000
2008-02-25,55.759998,57.230000,54.869999,55.049999,45.467838,15267800
